Order_ID,Shipping_Date,Delivery_Date,Delivery_Status
4743,20-09-2024,24-09-2024,On Time
4744,01-04-2024,02-04-2024,On Time
4745,03-11-2023,05-11-2023,On Time
4746,10-02-2023,15-02-2023,Late
4747,22-10-2023,23-10-2023,On Time
4748,31-08-2024,05-09-2024,Late
4749,26-01-2024,28-01-2024,On Time
4750,12-08-2023,15-08-2023,On Time
4751,25-08-2024,26-08-2024,On Time
4752,09-04-2024,11-04-2024,On Time
4753,07-02-2024,11-02-2024,On Time
4754,14-11-2024,19-11-2024,Late
4755,15-08-2024,16-08-2024,On Time
4756,28-06-2023,01-07-2023,On Time
4757,11-10-2023,14-10-2023,On Time
4758,26-03-2023,28-03-2023,On Time
4759,09-12-2023,10-12-2023,On Time
4760,01-08-2023,04-08-2023,On Time
4761,22-02-2023,25-02-2023,On Time
4762,19-08-2023,20-08-2023,On Time
4763,19-01-2023,23-01-2023,On Time
4764,06-10-2023,09-10-2023,On Time
4765,21-03-2024,24-03-2024,On Time
4766,28-03-2024,30-03-2024,On Time
4767,25-03-2024,26-03-2024,On Time
4768,09-02-2023,13-02-2023,On Time
4769,18-05-2024,21-05-2024,On Time
4770,20-12-2024,21-12-2024,On Time
4771,19-08-2024,22-08-2024,On Time
4772,17-08-2023,20-08-2023,On Time
4773,09-10-2024,13-10-2024,On Time
4774,30-04-2024,02-05-2024,On Time
4775,29-04-2023,30-04-2023,On Time
4776,16-01-2024,19-01-2024,On Time
4777,13-02-2024,16-02-2024,On Time
4778,05-06-2024,09-06-2024,On Time
4779,03-07-2024,04-07-2024,On Time
4780,29-02-2024,02-03-2024,On Time
4781,07-02-2024,09-02-2024,On Time
4782,26-03-2023,31-03-2023,Late
4783,07-10-2024,10-10-2024,On Time
4784,23-05-2023,25-05-2023,On Time
4785,17-10-2024,20-10-2024,On Time
4786,16-06-2024,19-06-2024,On Time
4787,15-03-2024,16-03-2024,On Time
4788,03-08-2023,08-08-2023,Late
4789,21-03-2023,23-03-2023,On Time
4790,15-11-2024,20-11-2024,Late
4791,29-01-2023,30-01-2023,On Time
4792,25-01-2023,27-01-2023,On Time
4793,20-10-2023,21-10-2023,On Time
4794,21-04-2023,24-04-2023,On Time
4795,02-08-2023,03-08-2023,On Time
4796,20-08-2024,22-08-2024,On Time
4797,01-09-2023,06-09-2023,Late
4798,08-09-2024,13-09-2024,Late
4799,29-03-2024,03-04-2024,Late
4800,11-06-2024,12-06-2024,On Time
4801,09-05-2023,14-05-2023,Late
4802,05-04-2024,07-04-2024,On Time
4803,20-12-2023,24-12-2023,On Time
4804,05-01-2024,10-01-2024,Late
4805,23-09-2023,28-09-2023,Late
4806,22-06-2023,27-06-2023,Late
4807,29-04-2024,30-04-2024,On Time
4808,25-11-2023,28-11-2023,On Time
4809,02-01-2023,03-01-2023,On Time
4810,17-06-2023,22-06-2023,Late
4811,18-05-2024,19-05-2024,On Time
4812,28-09-2023,29-09-2023,On Time
4813,26-04-2024,30-04-2024,On Time
4814,04-06-2023,06-06-2023,On Time
4815,04-09-2023,08-09-2023,On Time
4816,25-01-2024,27-01-2024,On Time
4817,02-12-2024,06-12-2024,On Time
4818,08-01-2024,10-01-2024,On Time
4819,15-06-2023,17-06-2023,On Time
4820,09-08-2023,14-08-2023,Late
4821,03-03-2023,07-03-2023,On Time
4822,06-01-2023,07-01-2023,On Time
4823,24-02-2024,26-02-2024,On Time
4824,24-04-2023,26-04-2023,On Time
4825,02-01-2025,06-01-2025,On Time
4826,12-09-2023,13-09-2023,On Time
4827,26-05-2024,28-05-2024,On Time
4828,01-05-2024,02-05-2024,On Time
4829,14-12-2024,19-12-2024,Late
4830,13-04-2023,14-04-2023,On Time
4831,15-04-2024,19-04-2024,On Time
4832,27-05-2024,29-05-2024,On Time
4833,18-08-2024,22-08-2024,On Time
4834,04-07-2023,05-07-2023,On Time
4835,19-10-2024,23-10-2024,On Time
4836,14-04-2023,18-04-2023,On Time
4837,26-07-2024,30-07-2024,On Time
4838,19-08-2024,22-08-2024,On Time
4839,13-01-2023,17-01-2023,On Time
4840,07-03-2023,08-03-2023,On Time
4841,12-09-2023,15-09-2023,On Time
4842,31-12-2024,04-01-2025,On Time
4843,04-07-2024,08-07-2024,On Time
4844,12-12-2023,13-12-2023,On Time
4845,23-12-2024,27-12-2024,On Time
4846,05-11-2024,06-11-2024,On Time
4847,13-03-2023,16-03-2023,On Time
4848,30-09-2024,04-10-2024,On Time
4849,29-11-2023,02-12-2023,On Time
4850,23-10-2024,25-10-2024,On Time
4851,19-08-2024,23-08-2024,On Time
4852,16-08-2024,21-08-2024,Late
4853,06-08-2023,08-08-2023,On Time
4854,22-09-2023,26-09-2023,On Time
4855,17-10-2024,20-10-2024,On Time
4856,10-04-2023,12-04-2023,On Time
4857,03-09-2023,06-09-2023,On Time
4858,03-11-2024,06-11-2024,On Time
4859,19-11-2024,24-11-2024,Late
4860,21-01-2023,22-01-2023,On Time
4861,29-01-2023,02-02-2023,On Time
4862,31-10-2023,02-11-2023,On Time
4863,12-09-2023,17-09-2023,Late
4864,17-07-2024,22-07-2024,Late
4865,15-04-2023,20-04-2023,Late
4866,25-04-2024,26-04-2024,On Time
4867,10-06-2024,13-06-2024,On Time
4868,11-04-2023,13-04-2023,On Time
4869,16-10-2024,19-10-2024,On Time
4870,30-12-2023,03-01-2024,On Time
4871,23-12-2024,24-12-2024,On Time
4872,07-02-2023,11-02-2023,On Time
4873,18-01-2023,19-01-2023,On Time
4874,20-11-2023,23-11-2023,On Time
4875,21-10-2023,24-10-2023,On Time
4876,16-01-2023,21-01-2023,Late
4877,28-05-2024,31-05-2024,On Time
4878,04-03-2023,06-03-2023,On Time
4879,08-03-2024,11-03-2024,On Time
4880,04-04-2023,09-04-2023,Late
4881,08-10-2023,12-10-2023,On Time
4882,19-04-2023,20-04-2023,On Time
4883,20-09-2023,21-09-2023,On Time
4884,18-05-2023,20-05-2023,On Time
4885,19-02-2023,24-02-2023,Late
4886,10-12-2024,15-12-2024,Late
4887,27-07-2024,29-07-2024,On Time
4888,17-04-2024,22-04-2024,Late
4889,31-03-2024,02-04-2024,On Time
4890,31-03-2023,05-04-2023,Late
4891,13-05-2023,16-05-2023,On Time
4892,20-02-2023,21-02-2023,On Time
4893,13-12-2024,17-12-2024,On Time
4894,28-11-2023,29-11-2023,On Time
4895,30-01-2023,04-02-2023,Late
4896,25-06-2024,27-06-2024,On Time
4897,08-04-2024,11-04-2024,On Time
4898,14-10-2024,18-10-2024,On Time
4899,26-05-2024,30-05-2024,On Time
4900,10-12-2024,11-12-2024,On Time
4901,17-09-2024,21-09-2024,On Time
4902,16-09-2024,20-09-2024,On Time
4903,27-09-2023,29-09-2023,On Time
4904,19-04-2023,20-04-2023,On Time
4905,30-04-2024,03-05-2024,On Time
4906,27-10-2024,28-10-2024,On Time
4907,12-09-2024,15-09-2024,On Time
4908,26-03-2023,31-03-2023,Late
4909,20-12-2024,22-12-2024,On Time
4910,19-07-2023,23-07-2023,On Time
4911,30-11-2024,01-12-2024,On Time
4912,04-08-2023,08-08-2023,On Time
4913,31-07-2024,05-08-2024,Late
4914,05-03-2023,10-03-2023,Late
4915,04-09-2024,08-09-2024,On Time
4916,10-08-2023,15-08-2023,Late
4917,26-08-2024,28-08-2024,On Time
4918,16-05-2024,18-05-2024,On Time
4919,12-07-2024,14-07-2024,On Time
4920,05-12-2023,08-12-2023,On Time
4921,30-09-2024,04-10-2024,On Time
4922,27-12-2023,29-12-2023,On Time
4923,29-02-2024,04-03-2024,On Time
4924,15-10-2023,20-10-2023,Late
4925,03-06-2024,06-06-2024,On Time
4926,29-07-2024,03-08-2024,Late
4927,25-01-2024,26-01-2024,On Time
4928,13-10-2023,17-10-2023,On Time
4929,26-12-2023,27-12-2023,On Time
4930,14-01-2023,16-01-2023,On Time
4931,13-05-2024,17-05-2024,On Time
4932,11-11-2023,13-11-2023,On Time
4933,01-12-2023,03-12-2023,On Time
4934,21-01-2024,23-01-2024,On Time
4935,22-09-2024,23-09-2024,On Time
4936,23-02-2023,24-02-2023,On Time
4937,17-02-2024,22-02-2024,Late
4938,06-09-2024,08-09-2024,On Time
4939,26-12-2024,28-12-2024,On Time
4940,05-08-2024,10-08-2024,Late
4941,11-02-2024,12-02-2024,On Time
4942,05-10-2023,06-10-2023,On Time
4943,14-01-2023,15-01-2023,On Time
4944,11-08-2024,15-08-2024,On Time
4945,24-01-2023,27-01-2023,On Time
4946,20-05-2023,22-05-2023,On Time
4947,18-02-2023,22-02-2023,On Time
4948,26-02-2023,02-03-2023,On Time
4949,26-06-2024,29-06-2024,On Time
4950,27-04-2024,29-04-2024,On Time
4951,23-11-2023,27-11-2023,On Time
4952,26-11-2024,28-11-2024,On Time
4953,05-06-2023,09-06-2023,On Time
4954,25-03-2024,26-03-2024,On Time
4955,19-03-2024,21-03-2024,On Time
4956,10-11-2024,14-11-2024,On Time
4957,07-02-2024,11-02-2024,On Time
4958,13-01-2024,18-01-2024,Late
4959,13-09-2024,14-09-2024,On Time
4960,03-01-2024,07-01-2024,On Time
4961,29-12-2023,31-12-2023,On Time
4962,30-06-2023,03-07-2023,On Time
4963,31-05-2024,03-06-2024,On Time
4964,23-12-2024,27-12-2024,On Time
4965,31-07-2023,02-08-2023,On Time
4966,16-08-2024,20-08-2024,On Time
4967,06-12-2024,11-12-2024,Late
4968,04-04-2024,09-04-2024,Late
4969,21-05-2024,25-05-2024,On Time
4970,14-08-2023,19-08-2023,Late
4971,18-06-2024,22-06-2024,On Time
4972,13-06-2024,14-06-2024,On Time
4973,19-05-2023,20-05-2023,On Time
4974,22-05-2024,24-05-2024,On Time
4975,04-11-2023,05-11-2023,On Time
4976,26-04-2023,27-04-2023,On Time
4977,12-11-2023,17-11-2023,Late
4978,15-08-2024,17-08-2024,On Time
4979,09-12-2024,14-12-2024,Late
4980,13-10-2024,14-10-2024,On Time
4981,27-11-2023,01-12-2023,On Time
4982,23-09-2024,24-09-2024,On Time
4983,13-10-2023,18-10-2023,Late
4984,28-02-2023,01-03-2023,On Time
4985,31-01-2024,01-02-2024,On Time
4986,13-04-2023,18-04-2023,Late
4987,22-02-2024,24-02-2024,On Time
4988,10-01-2024,15-01-2024,Late
4989,28-06-2023,03-07-2023,Late
4990,24-03-2023,28-03-2023,On Time
4991,14-12-2024,18-12-2024,On Time
4992,13-10-2023,14-10-2023,On Time
4993,23-07-2023,26-07-2023,On Time
4994,10-12-2023,15-12-2023,Late
4995,28-10-2023,30-10-2023,On Time
4996,30-09-2024,03-10-2024,On Time
4997,02-08-2023,05-08-2023,On Time
4998,02-04-2023,07-04-2023,Late
4999,23-03-2023,25-03-2023,On Time
5000,20-04-2024,22-04-2024,On Time
